ID,Anho,Mes,España,Alemania,Estados Unidos,Italia,Australia,Francia,Suiza,Japón,Reino Unido,Holanda,Resto,Portugal,Finlandia,Brasil,México,Canadá,Austria,Belgica,Venezuela,Argentina,Irlanda,Dinamarca,Polonia,Hungría,Corea,República Checa,China,Uruguay,Rusia,Ucrania,Chile,Colombia,Bélgica,Eslovaquia,Sudáfrica,Taiwán,Singapur,Rumania,Bulgaria,Suecia,Indonesia,Islandia,Lituania,Irán,Estonia,Perú,Israel,Puerto Rico,Total
201412,2014,12,961.0,78.0,64.0,109.0,0.0,69.0,0.0,0.0,30.0,0.0,249.0,145.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.0
201501,2015,1,493.0,52.0,65.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,174.0,69.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,202.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0
201502,2015,2,667.0,54.0,43.0,49.0,0.0,0.0,0.0,0.0,0.0,19.0,206.0,233.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,146.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.0
201503,2015,3,2891.0,437.0,183.0,151.0,0.0,54.0,0.0,60.0,80.0,0.0,606.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.0
201504,2015,4,8727.0,1508.0,684.0,663.0,257.0,538.0,0.0,0.0,468.0,0.0,2765.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17721.0
201505,2015,5,9039.0,3674.0,2034.0,2250.0,0.0,1663.0,0.0,0.0,956.0,779.0,6519.0,2292.0,0.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31076.0
201506,2015,6,13709.0,2900.0,2998.0,3226.0,0.0,1783.0,0.0,0.0,802.0,771.0,6477.0,1677.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35923.0
201507,2015,7,27071.0,1705.0,2069.0,3193.0,0.0,1194.0,0.0,0.0,611.0,0.0,5579.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,818.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44794.0
201508,2015,8,33222.0,2236.0,774.0,7964.0,0.0,1582.0,0.0,0.0,599.0,0.0,4508.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,763.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54794.0
201509,2015,9,15365.0,3220.0,1947.0,2820.0,0.0,1497.0,0.0,0.0,990.0,0.0,7217.0,1671.0,0.0,0.0,0.0,777.0,0.0,0.0,0.0,0.0,1052.0,0.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37429.0
201510,2015,10,8030.0,2681.0,2454.0,1363.0,755.0,1262.0,0.0,0.0,744.0,0.0,5816.0,789.0,0.0,0.0,0.0,1009.0,0.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25576.0
201511,2015,11,2070.0,318.0,358.0,279.0,149.0,231.0,0.0,0.0,0.0,0.0,1051.0,184.0,0.0,116.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.0
201512,2015,12,1096.0,83.0,60.0,111.0,0.0,73.0,0.0,37.0,28.0,0.0,311.0,105.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.0
201601,2016,1,579.0,61.0,50.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,69.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,170.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.0
201602,2016,2,689.0,84.0,42.0,86.0,0.0,32.0,0.0,34.0,0.0,0.0,189.0,259.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0
201603,2016,3,6834.0,819.0,284.0,247.0,0.0,0.0,0.0,0.0,163.0,0.0,1160.0,885.0,0.0,111.0,120.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11067.0
201604,2016,4,5134.0,1560.0,679.0,950.0,0.0,666.0,0.0,0.0,561.0,0.0,2705.0,1510.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15100.0
201605,2016,5,9384.0,4042.0,2375.0,2411.0,875.0,1486.0,0.0,0.0,1016.0,0.0,7587.0,1506.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32776.0
201606,2016,6,14187.0,3310.0,3193.0,3751.0,797.0,1745.0,0.0,0.0,960.0,0.0,7230.0,2158.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39070.0
201607,2016,7,26710.0,2033.0,2322.0,3307.0,0.0,1124.0,0.0,0.0,678.0,0.0,5971.0,1564.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45471.0
201608,2016,8,32249.0,2376.0,865.0,7507.0,0.0,1183.0,0.0,0.0,577.0,0.0,5031.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,711.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53704.0
201609,2016,9,15825.0,3671.0,2365.0,3306.0,0.0,1196.0,0.0,0.0,1055.0,0.0,7882.0,1566.0,0.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,1309.0,0.0,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40149.0
201610,2016,10,8728.0,2759.0,2617.0,1649.0,856.0,1015.0,0.0,0.0,822.0,0.0,6840.0,1147.0,0.0,803.0,0.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28222.0
