,ID,Anho,Mes,Descripcion,Total
277,200610,2006,10,Muxia-Finisterre,4
278,200610,2006,10,Norte-Camino de,296
279,200610,2006,10,Otros caminos,5
280,200610,2006,10,Portugues-Camino,418
281,200610,2006,10,Primitivo-Camino,109
282,200610,2006,10,Via de la Plata,253
283,200611,2006,11,Frances-Camino de,1454
284,200611,2006,11,Ingles-Camino,30
285,200611,2006,11,Norte-Camino de,101
286,200611,2006,11,Portugues-Camino,62
287,200611,2006,11,Primitivo-Camino,36
288,200611,2006,11,Via de la Plata,72
289,200612,2006,12,Frances-Camino de,678
290,200612,2006,12,Ingles-Camino,17
291,200612,2006,12,Norte-Camino de,11
292,200612,2006,12,Otros caminos,2
293,200612,2006,12,Portugues-Camino,90
294,200612,2006,12,Primitivo-Camino,24
295,200612,2006,12,Via de la Plata,26
296,200701,2007,1,Frances-Camino de,294
297,200701,2007,1,Norte-Camino de,15
298,200701,2007,1,Portugues-Camino,17
299,200701,2007,1,Primitivo-Camino,13
300,200701,2007,1,Via de la Plata,11
301,200702,2007,2,Frances-Camino de,498
302,200702,2007,2,Ingles-Camino,5
303,200702,2007,2,Muxia-Finisterre,1
304,200702,2007,2,Norte-Camino de,45
305,200702,2007,2,Otros caminos,1
306,200702,2007,2,Portugues-Camino,90
307,200702,2007,2,Primitivo-Camino,5
308,200702,2007,2,Via de la Plata,20
309,200703,2007,3,Frances-Camino de,1405
310,200703,2007,3,Ingles-Camino,22
311,200703,2007,3,Muxia-Finisterre,1
312,200703,2007,3,Norte-Camino de,58
313,200703,2007,3,Otros caminos,14
314,200703,2007,3,Portugues-Camino,126
315,200703,2007,3,Primitivo-Camino,14
316,200703,2007,3,Via de la Plata,40
317,200704,2007,4,Costa Camino Portugues  ,17
318,200704,2007,4,Frances-Camino de,6182
319,200704,2007,4,Ingles-Camino,90
320,200704,2007,4,Muxia-Finisterre,19
321,200704,2007,4,Norte-Camino de,184
322,200704,2007,4,Otros caminos,10
323,200704,2007,4,Portugues-Camino,989
324,200704,2007,4,Primitivo-Camino,176
325,200704,2007,4,Via de la Plata,448
326,200705,2007,5,Costa Camino Portugues  ,45
327,200705,2007,5,Frances-Camino de,10619
328,200705,2007,5,Ingles-Camino,105
329,200705,2007,5,Muxia-Finisterre,4
330,200705,2007,5,Norte-Camino de,394
331,200705,2007,5,Otros caminos,21
332,200705,2007,5,Portugues-Camino,813
333,200705,2007,5,Primitivo-Camino,257
334,200705,2007,5,Via de la Plata,666
335,200706,2007,6,Costa Camino Portugues  ,10
336,200706,2007,6,Frances-Camino de,12849
337,200706,2007,6,Ingles-Camino,116
338,200706,2007,6,Muxia-Finisterre,9
339,200706,2007,6,Norte-Camino de,588
340,200706,2007,6,Otros caminos,18
341,200706,2007,6,Portugues-Camino,832
342,200706,2007,6,Primitivo-Camino,240
343,200706,2007,6,Via de la Plata,520
344,200707,2007,7,Costa Camino Portugues  ,5
345,200707,2007,7,Frances-Camino de,15509
346,200707,2007,7,Ingles-Camino,253
347,200707,2007,7,Muxia-Finisterre,76
348,200707,2007,7,Norte-Camino de,1401
349,200707,2007,7,Otros caminos,20
350,200707,2007,7,Portugues-Camino,1496
351,200707,2007,7,Primitivo-Camino,569
352,200707,2007,7,Via de la Plata,827
353,200708,2007,8,Costa Camino Portugues  ,12
354,200708,2007,8,Frances-Camino de,21636
355,200708,2007,8,Ingles-Camino,269
356,200708,2007,8,Muxia-Finisterre,30
357,200708,2007,8,Norte-Camino de,1813
358,200708,2007,8,Otros caminos,28
359,200708,2007,8,Portugues-Camino,1883
360,200708,2007,8,Primitivo-Camino,902
361,200708,2007,8,Via de la Plata,716
362,200709,2007,9,Costa Camino Portugues  ,9
363,200709,2007,9,Frances-Camino de,12615
364,200709,2007,9,Ingles-Camino,108
365,200709,2007,9,Invierno de Camino,7
366,200709,2007,9,Muxia-Finisterre,30
367,200709,2007,9,Norte-Camino de,687
368,200709,2007,9,Otros caminos,20
369,200709,2007,9,Portugues-Camino,996
370,200709,2007,9,Primitivo-Camino,351
371,200709,2007,9,Via de la Plata,459
372,200710,2007,10,Frances-Camino de,8002
373,200710,2007,10,Ingles-Camino,38
374,200710,2007,10,Muxia-Finisterre,6
375,200710,2007,10,Norte-Camino de,372
376,200710,2007,10,Otros caminos,6
377,200710,2007,10,Portugues-Camino,540
378,200710,2007,10,Primitivo-Camino,121
379,200710,2007,10,Via de la Plata,358
380,200711,2007,11,Frances-Camino de,1942
381,200711,2007,11,Ingles-Camino,55
382,200711,2007,11,Norte-Camino de,102
383,200711,2007,11,Otros caminos,2
384,200711,2007,11,Portugues-Camino,217
385,200711,2007,11,Primitivo-Camino,82
386,200711,2007,11,Via de la Plata,96
387,200712,2007,12,Frances-Camino de,616
388,200712,2007,12,Ingles-Camino,25
389,200712,2007,12,Muxia-Finisterre,3
390,200712,2007,12,Norte-Camino de,49
391,200712,2007,12,Portugues-Camino,43
392,200712,2007,12,Primitivo-Camino,17
393,200712,2007,12,Via de la Plata,42
394,200801,2008,1,Frances-Camino de,240
395,200801,2008,1,Ingles-Camino,1
396,200801,2008,1,Muxia-Finisterre,2
397,200801,2008,1,Norte-Camino de,10
398,200801,2008,1,Otros caminos,2
399,200801,2008,1,Portugues-Camino,28
400,200801,2008,1,Primitivo-Camino,5
401,200801,2008,1,Via de la Plata,18
402,200802,2008,2,Frances-Camino de,552
403,200802,2008,2,Ingles-Camino,4
404,200802,2008,2,Norte-Camino de,12
405,200802,2008,2,Portugues-Camino,97
406,200802,2008,2,Primitivo-Camino,10
407,200802,2008,2,Via de la Plata,28
408,200803,2008,3,Costa Camino Portugues  ,11
409,200803,2008,3,Frances-Camino de,3792
410,200803,2008,3,Ingles-Camino,78
411,200803,2008,3,Muxia-Finisterre,37
412,200803,2008,3,Norte-Camino de,266
413,200803,2008,3,Otros caminos,41
414,200803,2008,3,Portugues-Camino,610
415,200803,2008,3,Primitivo-Camino,199
416,200803,2008,3,Via de la Plata,293
417,200804,2008,4,Costa Camino Portugues  ,2
418,200804,2008,4,Frances-Camino de,4365
419,200804,2008,4,Ingles-Camino,77
420,200804,2008,4,Muxia-Finisterre,6
421,200804,2008,4,Norte-Camino de,132
422,200804,2008,4,Otros caminos,5
423,200804,2008,4,Portugues-Camino,698
424,200804,2008,4,Primitivo-Camino,62
425,200804,2008,4,Via de la Plata,301
426,200805,2008,5,Frances-Camino de,12841
427,200805,2008,5,Ingles-Camino,128
428,200805,2008,5,Muxia-Finisterre,8
429,200805,2008,5,Norte-Camino de,555
430,200805,2008,5,Otros caminos,28
431,200805,2008,5,Portugues-Camino,1303
432,200805,2008,5,Primitivo-Camino,263
433,200805,2008,5,Via de la Plata,875
434,200806,2008,6,Costa Camino Portugues  ,4
435,200806,2008,6,Frances-Camino de,13292
436,200806,2008,6,Ingles-Camino,78
437,200806,2008,6,Muxia-Finisterre,7
438,200806,2008,6,Norte-Camino de,717
439,200806,2008,6,Otros caminos,24
440,200806,2008,6,Portugues-Camino,902
441,200806,2008,6,Primitivo-Camino,274
442,200806,2008,6,Via de la Plata,606
443,200807,2008,7,Costa Camino Portugues  ,5
444,200807,2008,7,Frances-Camino de,15937
445,200807,2008,7,Ingles-Camino,341
446,200807,2008,7,Muxia-Finisterre,1
447,200807,2008,7,Norte-Camino de,1713
448,200807,2008,7,Otros caminos,14
449,200807,2008,7,Portugues-Camino,1588
450,200807,2008,7,Primitivo-Camino,575
451,200807,2008,7,Via de la Plata,892
452,200808,2008,8,Costa Camino Portugues  ,20
453,200808,2008,8,Frances-Camino de,23127
454,200808,2008,8,Ingles-Camino,338
455,200808,2008,8,Muxia-Finisterre,21
456,200808,2008,8,Norte-Camino de,2192
457,200808,2008,8,Otros caminos,81
458,200808,2008,8,Portugues-Camino,2348
459,200808,2008,8,Primitivo-Camino,798
460,200808,2008,8,Via de la Plata,1071
461,200809,2008,9,Costa Camino Portugues  ,1
462,200809,2008,9,Frances-Camino de,14136
463,200809,2008,9,Ingles-Camino,181
464,200809,2008,9,Muxia-Finisterre,16
465,200809,2008,9,Norte-Camino de,895
466,200809,2008,9,Otros caminos,16
467,200809,2008,9,Portugues-Camino,1162
468,200809,2008,9,Primitivo-Camino,412
469,200809,2008,9,Via de la Plata,559
470,200810,2008,10,Costa Camino Portugues  ,6
471,200810,2008,10,Frances-Camino de,8278
472,200810,2008,10,Ingles-Camino,190
473,200810,2008,10,Muxia-Finisterre,2
474,200810,2008,10,Norte-Camino de,366
475,200810,2008,10,Otros caminos,13
476,200810,2008,10,Portugues-Camino,508
477,200810,2008,10,Primitivo-Camino,180
478,200810,2008,10,Via de la Plata,335
479,200811,2008,11,Frances-Camino de,1872
480,200811,2008,11,Ingles-Camino,27
481,200811,2008,11,Muxia-Finisterre,3
482,200811,2008,11,Norte-Camino de,77
