ID_Node,Origen,ID,Anho,Mes,Total,Total_Origen_Incoming,Total_Origin_Cumulative
60,Resto Asturias - C.N,201708,2017,8,0.0,0.0,0.0
61,Resto C. León C.F.,201708,2017,8,0.0,0.0,0.0
62,Resto de Galicia,201708,2017,8,0.0,0.0,0.0
63,Resto de Portugal,201708,2017,8,0.0,0.0,0.0
64,Resto Galicia,201708,2017,8,0.0,0.0,0.0
65,Resto Portugal,201708,2017,8,0.0,0.0,0.0
66,Sahagún,201708,2017,8,0.0,3919.0,3919.0
67,Samos,201708,2017,8,0.0,0.0,0.0
68,San Sebastián,201708,2017,8,0.0,0.0,0.0
69,Santander,201708,2017,8,0.0,0.0,0.0
70,Somport,201708,2017,8,0.0,0.0,0.0
71,Vega de Valcarce,201708,2017,8,0.0,7878.0,7878.0
72,Verín,201708,2017,8,0.0,0.0,0.0
73,Vezelay,201708,2017,8,0.0,0.0,0.0
74,Viana do Castelo,201708,2017,8,0.0,0.0,0.0
75,Villafranca del Bierzo,201708,2017,8,0.0,7878.0,7878.0
0,Catedral Santiago de Compostela,201709,2017,9,0.0,42189.0,42189.0
1,Sarria,201709,2017,9,12215.0,8193.0,20408.0
2,Tui,201709,2017,9,2524.0,4497.0,7021.0
3,S. Jean P. Port,201709,2017,9,3796.0,0.0,3796.0
4,Ferrol,201709,2017,9,1404.0,0.0,1404.0
5,Oporto,201709,2017,9,3573.0,0.0,3573.0
6,Cebreiro,201709,2017,9,1393.0,6800.0,8193.0
7,Ribadeo,201709,2017,9,0.0,0.0,0.0
8,Valença do Minho,201709,2017,9,924.0,3573.0,4497.0
9,Roncesvalles,201709,2017,9,0.0,3796.0,3796.0
10,Oviedo - C.P.,201709,2017,9,1273.0,0.0,1273.0
11,Vigo,201709,2017,9,0.0,0.0,0.0
12,Ponte de sa,201709,2017,9,0.0,0.0,0.0
13,Oporto Costa,201709,2017,9,0.0,0.0,0.0
14,Ourense,201709,2017,9,0.0,0.0,0.0
15,Lisboa,201709,2017,9,0.0,0.0,0.0
16,León,201709,2017,9,1940.0,3796.0,5736.0
17,A Guarda,201709,2017,9,0.0,0.0,0.0
18,Corrubedo,201709,2017,9,0.0,0.0,0.0
19,Ponferrada,201709,2017,9,1064.0,5736.0,6800.0
20,Le Puy,201709,2017,9,0.0,0.0,0.0
21,Lugo - C.P.,201709,2017,9,0.0,1273.0,1273.0
22,Baiona,201709,2017,9,0.0,0.0,0.0
23,Vilalba,201709,2017,9,0.0,0.0,0.0
24,Irún,201709,2017,9,0.0,0.0,0.0
25,Astorga,201709,2017,9,0.0,5736.0,5736.0
26,Porriño,201709,2017,9,0.0,7021.0,7021.0
27,Triacastela,201709,2017,9,0.0,8193.0,8193.0
28,Sevilla,201709,2017,9,0.0,0.0,0.0
29,Pamplona,201709,2017,9,0.0,3796.0,3796.0
30,Burgos,201709,2017,9,0.0,3796.0,3796.0
31,A Coruña,201709,2017,9,0.0,0.0,0.0
32,Alemania,201709,2017,9,0.0,0.0,0.0
33,Barcelona,201709,2017,9,0.0,0.0,0.0
34,Bélgica,201709,2017,9,0.0,0.0,0.0
35,Braga,201709,2017,9,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201709,2017,9,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201709,2017,9,0.0,0.0,0.0
38,Estella,201709,2017,9,0.0,3796.0,3796.0
39,Finisterra,201709,2017,9,0.0,0.0,0.0
40,Fonsagrada - C.P.,201709,2017,9,0.0,1273.0,1273.0
41,Francia - C.F.,201709,2017,9,0.0,0.0,0.0
42,Gijón,201709,2017,9,0.0,0.0,0.0
43,Gudiña,201709,2017,9,0.0,0.0,0.0
44,Laza,201709,2017,9,0.0,0.0,0.0
45,Logroño,201709,2017,9,0.0,3796.0,3796.0
46,Lourdes,201709,2017,9,0.0,0.0,0.0
47,Madrid - C.F.,201709,2017,9,0.0,0.0,0.0
48,Madrid - V.P.,201709,2017,9,0.0,0.0,0.0
49,Mérida,201709,2017,9,0.0,0.0,0.0
50,Mondoñedo,201709,2017,9,0.0,0.0,0.0
51,Monforte de Lemos,201709,2017,9,0.0,0.0,0.0
52,Montserrat,201709,2017,9,0.0,0.0,0.0
53,Muxia,201709,2017,9,0.0,0.0,0.0
54,Nájera,201709,2017,9,0.0,3796.0,3796.0
55,O Barco de Valdeorras,201709,2017,9,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201709,2017,9,0.0,0.0,0.0
57,Ponte de Lima,201709,2017,9,0.0,3573.0,3573.0
58,Republica Checa,201709,2017,9,0.0,0.0,0.0
59,Resto,201709,2017,9,12083.0,0.0,12083.0
60,Resto Asturias - C.N,201709,2017,9,0.0,0.0,0.0
61,Resto C. León C.F.,201709,2017,9,0.0,0.0,0.0
62,Resto de Galicia,201709,2017,9,0.0,0.0,0.0
63,Resto de Portugal,201709,2017,9,0.0,0.0,0.0
64,Resto Galicia,201709,2017,9,0.0,0.0,0.0
65,Resto Portugal,201709,2017,9,0.0,0.0,0.0
66,Sahagún,201709,2017,9,0.0,3796.0,3796.0
67,Samos,201709,2017,9,0.0,0.0,0.0
68,San Sebastián,201709,2017,9,0.0,0.0,0.0
69,Santander,201709,2017,9,0.0,0.0,0.0
70,Somport,201709,2017,9,0.0,0.0,0.0
71,Vega de Valcarce,201709,2017,9,0.0,6800.0,6800.0
72,Verín,201709,2017,9,0.0,0.0,0.0
73,Vezelay,201709,2017,9,0.0,0.0,0.0
74,Viana do Castelo,201709,2017,9,0.0,0.0,0.0
75,Villafranca del Bierzo,201709,2017,9,0.0,6800.0,6800.0
0,Catedral Santiago de Compostela,201710,2017,10,0.0,31341.0,31341.0
1,Sarria,201710,2017,10,7462.0,9340.0,16802.0
2,Tui,201710,2017,10,1285.0,2572.0,3857.0
3,S. Jean P. Port,201710,2017,10,5846.0,0.0,5846.0
4,Ferrol,201710,2017,10,1025.0,0.0,1025.0
5,Oporto,201710,2017,10,2572.0,0.0,2572.0
6,Cebreiro,201710,2017,10,981.0,8359.0,9340.0
7,Ribadeo,201710,2017,10,0.0,0.0,0.0
8,Valença do Minho,201710,2017,10,0.0,2572.0,2572.0
9,Roncesvalles,201710,2017,10,732.0,5846.0,6578.0
10,Oviedo - C.P.,201710,2017,10,696.0,0.0,696.0
11,Vigo,201710,2017,10,0.0,0.0,0.0
12,Ponte de sa,201710,2017,10,0.0,0.0,0.0
13,Oporto Costa,201710,2017,10,0.0,0.0,0.0
14,Ourense,201710,2017,10,0.0,0.0,0.0
15,Lisboa,201710,2017,10,0.0,0.0,0.0
16,León,201710,2017,10,1066.0,6578.0,7644.0
17,A Guarda,201710,2017,10,0.0,0.0,0.0
18,Corrubedo,201710,2017,10,0.0,0.0,0.0
19,Ponferrada,201710,2017,10,715.0,7644.0,8359.0
20,Le Puy,201710,2017,10,0.0,0.0,0.0
21,Lugo - C.P.,201710,2017,10,0.0,696.0,696.0
22,Baiona,201710,2017,10,0.0,0.0,0.0
23,Vilalba,201710,2017,10,0.0,0.0,0.0
24,Irún,201710,2017,10,0.0,0.0,0.0
25,Astorga,201710,2017,10,0.0,7644.0,7644.0
26,Porriño,201710,2017,10,0.0,3857.0,3857.0
27,Triacastela,201710,2017,10,0.0,9340.0,9340.0
28,Sevilla,201710,2017,10,0.0,0.0,0.0
29,Pamplona,201710,2017,10,0.0,6578.0,6578.0
30,Burgos,201710,2017,10,0.0,6578.0,6578.0
31,A Coruña,201710,2017,10,0.0,0.0,0.0
32,Alemania,201710,2017,10,0.0,0.0,0.0
33,Barcelona,201710,2017,10,0.0,0.0,0.0
34,Bélgica,201710,2017,10,0.0,0.0,0.0
35,Braga,201710,2017,10,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201710,2017,10,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201710,2017,10,0.0,0.0,0.0
38,Estella,201710,2017,10,0.0,6578.0,6578.0
39,Finisterra,201710,2017,10,0.0,0.0,0.0
40,Fonsagrada - C.P.,201710,2017,10,0.0,696.0,696.0
41,Francia - C.F.,201710,2017,10,0.0,0.0,0.0
42,Gijón,201710,2017,10,0.0,0.0,0.0
43,Gudiña,201710,2017,10,0.0,0.0,0.0
44,Laza,201710,2017,10,0.0,0.0,0.0
45,Logroño,201710,2017,10,0.0,6578.0,6578.0
46,Lourdes,201710,2017,10,0.0,0.0,0.0
47,Madrid - C.F.,201710,2017,10,0.0,0.0,0.0
48,Madrid - V.P.,201710,2017,10,0.0,0.0,0.0
49,Mérida,201710,2017,10,0.0,0.0,0.0
50,Mondoñedo,201710,2017,10,0.0,0.0,0.0
51,Monforte de Lemos,201710,2017,10,0.0,0.0,0.0
52,Montserrat,201710,2017,10,0.0,0.0,0.0
53,Muxia,201710,2017,10,0.0,0.0,0.0
54,Nájera,201710,2017,10,0.0,6578.0,6578.0
55,O Barco de Valdeorras,201710,2017,10,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201710,2017,10,0.0,0.0,0.0
57,Ponte de Lima,201710,2017,10,0.0,2572.0,2572.0
58,Republica Checa,201710,2017,10,0.0,0.0,0.0
59,Resto,201710,2017,10,8961.0,0.0,8961.0
60,Resto Asturias - C.N,201710,2017,10,0.0,0.0,0.0
61,Resto C. León C.F.,201710,2017,10,0.0,0.0,0.0
62,Resto de Galicia,201710,2017,10,0.0,0.0,0.0
63,Resto de Portugal,201710,2017,10,0.0,0.0,0.0
64,Resto Galicia,201710,2017,10,0.0,0.0,0.0
65,Resto Portugal,201710,2017,10,0.0,0.0,0.0
66,Sahagún,201710,2017,10,0.0,6578.0,6578.0
67,Samos,201710,2017,10,0.0,0.0,0.0
68,San Sebastián,201710,2017,10,0.0,0.0,0.0
69,Santander,201710,2017,10,0.0,0.0,0.0
70,Somport,201710,2017,10,0.0,0.0,0.0
71,Vega de Valcarce,201710,2017,10,0.0,8359.0,8359.0
72,Verín,201710,2017,10,0.0,0.0,0.0
73,Vezelay,201710,2017,10,0.0,0.0,0.0
74,Viana do Castelo,201710,2017,10,0.0,0.0,0.0
75,Villafranca del Bierzo,201710,2017,10,0.0,8359.0,8359.0
0,Catedral Santiago de Compostela,201711,2017,11,0.0,7346.0,7346.0
1,Sarria,201711,2017,11,1319.0,2270.0,3589.0
2,Tui,201711,2017,11,335.0,569.0,904.0
3,S. Jean P. Port,201711,2017,11,1518.0,0.0,1518.0
4,Ferrol,201711,2017,11,196.0,0.0,196.0
5,Oporto,201711,2017,11,569.0,0.0,569.0
6,Cebreiro,201711,2017,11,261.0,2009.0,2270.0
7,Ribadeo,201711,2017,11,0.0,168.0,168.0
8,Valença do Minho,201711,2017,11,0.0,569.0,569.0
9,Roncesvalles,201711,2017,11,238.0,1518.0,1756.0
10,Oviedo - C.P.,201711,2017,11,191.0,0.0,191.0
11,Vigo,201711,2017,11,0.0,0.0,0.0
12,Ponte de sa,201711,2017,11,0.0,168.0,168.0
13,Oporto Costa,201711,2017,11,0.0,0.0,0.0
14,Ourense,201711,2017,11,0.0,0.0,0.0
15,Lisboa,201711,2017,11,0.0,0.0,0.0
16,León,201711,2017,11,253.0,1756.0,2009.0
17,A Guarda,201711,2017,11,0.0,0.0,0.0
18,Corrubedo,201711,2017,11,0.0,0.0,0.0
19,Ponferrada,201711,2017,11,0.0,2009.0,2009.0
20,Le Puy,201711,2017,11,0.0,0.0,0.0
21,Lugo - C.P.,201711,2017,11,0.0,191.0,191.0
22,Baiona,201711,2017,11,0.0,0.0,0.0
23,Vilalba,201711,2017,11,0.0,168.0,168.0
24,Irún,201711,2017,11,168.0,0.0,168.0
25,Astorga,201711,2017,11,0.0,2009.0,2009.0
26,Porriño,201711,2017,11,0.0,904.0,904.0
27,Triacastela,201711,2017,11,0.0,2270.0,2270.0
28,Sevilla,201711,2017,11,0.0,0.0,0.0
29,Pamplona,201711,2017,11,0.0,1756.0,1756.0
30,Burgos,201711,2017,11,0.0,1756.0,1756.0
31,A Coruña,201711,2017,11,0.0,0.0,0.0
32,Alemania,201711,2017,11,0.0,0.0,0.0
33,Barcelona,201711,2017,11,0.0,0.0,0.0
34,Bélgica,201711,2017,11,0.0,0.0,0.0
35,Braga,201711,2017,11,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201711,2017,11,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201711,2017,11,0.0,0.0,0.0
38,Estella,201711,2017,11,0.0,1756.0,1756.0
39,Finisterra,201711,2017,11,0.0,0.0,0.0
40,Fonsagrada - C.P.,201711,2017,11,0.0,191.0,191.0
41,Francia - C.F.,201711,2017,11,0.0,0.0,0.0
42,Gijón,201711,2017,11,0.0,168.0,168.0
43,Gudiña,201711,2017,11,0.0,0.0,0.0
44,Laza,201711,2017,11,0.0,0.0,0.0
45,Logroño,201711,2017,11,0.0,1756.0,1756.0
46,Lourdes,201711,2017,11,0.0,0.0,0.0
47,Madrid - C.F.,201711,2017,11,0.0,0.0,0.0
48,Madrid - V.P.,201711,2017,11,0.0,0.0,0.0
49,Mérida,201711,2017,11,0.0,0.0,0.0
50,Mondoñedo,201711,2017,11,0.0,168.0,168.0
51,Monforte de Lemos,201711,2017,11,0.0,0.0,0.0
52,Montserrat,201711,2017,11,0.0,0.0,0.0
53,Muxia,201711,2017,11,0.0,0.0,0.0
54,Nájera,201711,2017,11,0.0,1756.0,1756.0
55,O Barco de Valdeorras,201711,2017,11,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201711,2017,11,0.0,0.0,0.0
57,Ponte de Lima,201711,2017,11,0.0,569.0,569.0
58,Republica Checa,201711,2017,11,0.0,0.0,0.0
59,Resto,201711,2017,11,2298.0,0.0,2298.0
60,Resto Asturias - C.N,201711,2017,11,0.0,0.0,0.0
61,Resto C. León C.F.,201711,2017,11,0.0,0.0,0.0
62,Resto de Galicia,201711,2017,11,0.0,0.0,0.0
63,Resto de Portugal,201711,2017,11,0.0,0.0,0.0
64,Resto Galicia,201711,2017,11,0.0,0.0,0.0
65,Resto Portugal,201711,2017,11,0.0,0.0,0.0
66,Sahagún,201711,2017,11,0.0,1756.0,1756.0
67,Samos,201711,2017,11,0.0,0.0,0.0
68,San Sebastián,201711,2017,11,0.0,168.0,168.0
69,Santander,201711,2017,11,0.0,168.0,168.0
70,Somport,201711,2017,11,0.0,0.0,0.0
71,Vega de Valcarce,201711,2017,11,0.0,2009.0,2009.0
72,Verín,201711,2017,11,0.0,0.0,0.0
73,Vezelay,201711,2017,11,0.0,0.0,0.0
74,Viana do Castelo,201711,2017,11,0.0,0.0,0.0
75,Villafranca del Bierzo,201711,2017,11,0.0,2009.0,2009.0
0,Catedral Santiago de Compostela,201712,2017,12,0.0,2893.0,2893.0
1,Sarria,201712,2017,12,739.0,676.0,1415.0
2,Tui,201712,2017,12,268.0,267.0,535.0
3,S. Jean P. Port,201712,2017,12,330.0,0.0,330.0
4,Ferrol,201712,2017,12,109.0,0.0,109.0
5,Oporto,201712,2017,12,181.0,0.0,181.0
6,Cebreiro,201712,2017,12,142.0,534.0,676.0
7,Ribadeo,201712,2017,12,0.0,0.0,0.0
8,Valença do Minho,201712,2017,12,86.0,181.0,267.0
9,Roncesvalles,201712,2017,12,84.0,330.0,414.0
10,Oviedo - C.P.,201712,2017,12,0.0,0.0,0.0
11,Vigo,201712,2017,12,0.0,0.0,0.0
12,Ponte de sa,201712,2017,12,0.0,0.0,0.0
13,Oporto Costa,201712,2017,12,0.0,0.0,0.0
14,Ourense,201712,2017,12,0.0,0.0,0.0
15,Lisboa,201712,2017,12,0.0,0.0,0.0
16,León,201712,2017,12,63.0,471.0,534.0
17,A Guarda,201712,2017,12,0.0,0.0,0.0
18,Corrubedo,201712,2017,12,0.0,0.0,0.0
19,Ponferrada,201712,2017,12,0.0,534.0,534.0
20,Le Puy,201712,2017,12,0.0,0.0,0.0
21,Lugo - C.P.,201712,2017,12,0.0,0.0,0.0
22,Baiona,201712,2017,12,0.0,0.0,0.0
23,Vilalba,201712,2017,12,0.0,0.0,0.0
24,Irún,201712,2017,12,0.0,0.0,0.0
25,Astorga,201712,2017,12,0.0,534.0,534.0
26,Porriño,201712,2017,12,0.0,535.0,535.0
27,Triacastela,201712,2017,12,0.0,676.0,676.0
28,Sevilla,201712,2017,12,0.0,0.0,0.0
29,Pamplona,201712,2017,12,57.0,414.0,471.0
30,Burgos,201712,2017,12,0.0,471.0,471.0
31,A Coruña,201712,2017,12,0.0,0.0,0.0
32,Alemania,201712,2017,12,0.0,0.0,0.0
33,Barcelona,201712,2017,12,0.0,0.0,0.0
34,Bélgica,201712,2017,12,0.0,0.0,0.0
35,Braga,201712,2017,12,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201712,2017,12,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201712,2017,12,0.0,0.0,0.0
38,Estella,201712,2017,12,0.0,471.0,471.0
39,Finisterra,201712,2017,12,0.0,0.0,0.0
40,Fonsagrada - C.P.,201712,2017,12,0.0,0.0,0.0
41,Francia - C.F.,201712,2017,12,0.0,0.0,0.0
42,Gijón,201712,2017,12,0.0,0.0,0.0
43,Gudiña,201712,2017,12,0.0,0.0,0.0
44,Laza,201712,2017,12,0.0,0.0,0.0
45,Logroño,201712,2017,12,0.0,471.0,471.0
46,Lourdes,201712,2017,12,0.0,0.0,0.0
47,Madrid - C.F.,201712,2017,12,0.0,0.0,0.0
48,Madrid - V.P.,201712,2017,12,0.0,0.0,0.0
49,Mérida,201712,2017,12,0.0,0.0,0.0
50,Mondoñedo,201712,2017,12,0.0,0.0,0.0
51,Monforte de Lemos,201712,2017,12,0.0,0.0,0.0
52,Montserrat,201712,2017,12,0.0,0.0,0.0
53,Muxia,201712,2017,12,0.0,0.0,0.0
54,Nájera,201712,2017,12,0.0,471.0,471.0
55,O Barco de Valdeorras,201712,2017,12,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201712,2017,12,0.0,0.0,0.0
57,Ponte de Lima,201712,2017,12,0.0,181.0,181.0
58,Republica Checa,201712,2017,12,0.0,0.0,0.0
59,Resto,201712,2017,12,834.0,0.0,834.0
60,Resto Asturias - C.N,201712,2017,12,0.0,0.0,0.0
61,Resto C. León C.F.,201712,2017,12,0.0,0.0,0.0
62,Resto de Galicia,201712,2017,12,0.0,0.0,0.0
63,Resto de Portugal,201712,2017,12,0.0,0.0,0.0
64,Resto Galicia,201712,2017,12,0.0,0.0,0.0
65,Resto Portugal,201712,2017,12,0.0,0.0,0.0
66,Sahagún,201712,2017,12,0.0,471.0,471.0
67,Samos,201712,2017,12,0.0,0.0,0.0
68,San Sebastián,201712,2017,12,0.0,0.0,0.0
69,Santander,201712,2017,12,0.0,0.0,0.0
70,Somport,201712,2017,12,0.0,0.0,0.0
71,Vega de Valcarce,201712,2017,12,0.0,534.0,534.0
72,Verín,201712,2017,12,0.0,0.0,0.0
73,Vezelay,201712,2017,12,0.0,0.0,0.0
74,Viana do Castelo,201712,2017,12,0.0,0.0,0.0
75,Villafranca del Bierzo,201712,2017,12,0.0,534.0,534.0
0,Catedral Santiago de Compostela,201801,2018,1,0.0,1627.0,1627.0
1,Sarria,201801,2018,1,383.0,571.0,954.0
2,Tui,201801,2018,1,66.0,157.0,223.0
3,S. Jean P. Port,201801,2018,1,201.0,0.0,201.0
4,Ferrol,201801,2018,1,75.0,0.0,75.0
5,Oporto,201801,2018,1,121.0,0.0,121.0
6,Cebreiro,201801,2018,1,74.0,497.0,571.0
7,Ribadeo,201801,2018,1,0.0,0.0,0.0
8,Valença do Minho,201801,2018,1,36.0,121.0,157.0
9,Roncesvalles,201801,2018,1,31.0,201.0,232.0
10,Oviedo - C.P.,201801,2018,1,76.0,0.0,76.0
11,Vigo,201801,2018,1,0.0,35.0,35.0
12,Ponte de sa,201801,2018,1,0.0,0.0,0.0
13,Oporto Costa,201801,2018,1,16.0,19.0,35.0
14,Ourense,201801,2018,1,16.0,0.0,16.0
15,Lisboa,201801,2018,1,19.0,0.0,19.0
16,León,201801,2018,1,79.0,314.0,393.0
17,A Guarda,201801,2018,1,0.0,35.0,35.0
18,Corrubedo,201801,2018,1,0.0,0.0,0.0
19,Ponferrada,201801,2018,1,54.0,427.0,481.0
20,Le Puy,201801,2018,1,0.0,0.0,0.0
21,Lugo - C.P.,201801,2018,1,25.0,76.0,101.0
22,Baiona,201801,2018,1,0.0,35.0,35.0
23,Vilalba,201801,2018,1,0.0,0.0,0.0
24,Irún,201801,2018,1,0.0,0.0,0.0
25,Astorga,201801,2018,1,21.0,406.0,427.0
26,Porriño,201801,2018,1,0.0,223.0,223.0
27,Triacastela,201801,2018,1,0.0,571.0,571.0
28,Sevilla,201801,2018,1,13.0,0.0,13.0
29,Pamplona,201801,2018,1,54.0,232.0,286.0
30,Burgos,201801,2018,1,28.0,286.0,314.0
31,A Coruña,201801,2018,1,0.0,0.0,0.0
32,Alemania,201801,2018,1,0.0,0.0,0.0
33,Barcelona,201801,2018,1,0.0,0.0,0.0
34,Bélgica,201801,2018,1,0.0,0.0,0.0
35,Braga,201801,2018,1,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201801,2018,1,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201801,2018,1,0.0,0.0,0.0
38,Estella,201801,2018,1,0.0,286.0,286.0
39,Finisterra,201801,2018,1,0.0,0.0,0.0
40,Fonsagrada - C.P.,201801,2018,1,0.0,76.0,76.0
41,Francia - C.F.,201801,2018,1,0.0,0.0,0.0
42,Gijón,201801,2018,1,0.0,0.0,0.0
43,Gudiña,201801,2018,1,0.0,0.0,0.0
44,Laza,201801,2018,1,0.0,0.0,0.0
45,Logroño,201801,2018,1,0.0,286.0,286.0
46,Lourdes,201801,2018,1,0.0,0.0,0.0
47,Madrid - C.F.,201801,2018,1,0.0,0.0,0.0
48,Madrid - V.P.,201801,2018,1,0.0,0.0,0.0
49,Mérida,201801,2018,1,0.0,13.0,13.0
50,Mondoñedo,201801,2018,1,0.0,0.0,0.0
51,Monforte de Lemos,201801,2018,1,0.0,0.0,0.0
52,Montserrat,201801,2018,1,0.0,0.0,0.0
53,Muxia,201801,2018,1,0.0,0.0,0.0
54,Nájera,201801,2018,1,0.0,286.0,286.0
55,O Barco de Valdeorras,201801,2018,1,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201801,2018,1,0.0,0.0,0.0
57,Ponte de Lima,201801,2018,1,0.0,121.0,121.0
58,Republica Checa,201801,2018,1,0.0,0.0,0.0
59,Resto,201801,2018,1,223.0,0.0,223.0
60,Resto Asturias - C.N,201801,2018,1,0.0,0.0,0.0
61,Resto C. León C.F.,201801,2018,1,0.0,0.0,0.0
62,Resto de Galicia,201801,2018,1,0.0,0.0,0.0
63,Resto de Portugal,201801,2018,1,0.0,0.0,0.0
64,Resto Galicia,201801,2018,1,0.0,0.0,0.0
65,Resto Portugal,201801,2018,1,0.0,0.0,0.0
66,Sahagún,201801,2018,1,0.0,314.0,314.0
67,Samos,201801,2018,1,0.0,0.0,0.0
68,San Sebastián,201801,2018,1,0.0,0.0,0.0
69,Santander,201801,2018,1,0.0,0.0,0.0
70,Somport,201801,2018,1,0.0,0.0,0.0
71,Vega de Valcarce,201801,2018,1,0.0,497.0,497.0
72,Verín,201801,2018,1,0.0,0.0,0.0
73,Vezelay,201801,2018,1,0.0,0.0,0.0
74,Viana do Castelo,201801,2018,1,0.0,35.0,35.0
75,Villafranca del Bierzo,201801,2018,1,16.0,481.0,497.0
0,Catedral Santiago de Compostela,201802,2018,2,0.0,2181.0,2181.0
1,Sarria,201802,2018,2,528.0,492.0,1020.0
2,Tui,201802,2018,2,152.0,460.0,612.0
3,S. Jean P. Port,201802,2018,2,180.0,0.0,180.0
4,Ferrol,201802,2018,2,73.0,0.0,73.0
5,Oporto,201802,2018,2,197.0,42.0,239.0
6,Cebreiro,201802,2018,2,75.0,417.0,492.0
7,Ribadeo,201802,2018,2,0.0,0.0,0.0
8,Valença do Minho,201802,2018,2,190.0,270.0,460.0
9,Roncesvalles,201802,2018,2,37.0,180.0,217.0
10,Oviedo - C.P.,201802,2018,2,31.0,0.0,31.0
11,Vigo,201802,2018,2,0.0,53.0,53.0
12,Ponte de sa,201802,2018,2,0.0,0.0,0.0
13,Oporto Costa,201802,2018,2,0.0,25.0,25.0
14,Ourense,201802,2018,2,30.0,0.0,30.0
15,Lisboa,201802,2018,2,25.0,0.0,25.0
16,León,201802,2018,2,53.0,266.0,319.0
17,A Guarda,201802,2018,2,0.0,53.0,53.0
18,Corrubedo,201802,2018,2,0.0,0.0,0.0
19,Ponferrada,201802,2018,2,46.0,371.0,417.0
20,Le Puy,201802,2018,2,0.0,0.0,0.0
21,Lugo - C.P.,201802,2018,2,38.0,31.0,69.0
22,Baiona,201802,2018,2,0.0,53.0,53.0
23,Vilalba,201802,2018,2,0.0,0.0,0.0
24,Irún,201802,2018,2,0.0,0.0,0.0
25,Astorga,201802,2018,2,30.0,341.0,371.0
26,Porriño,201802,2018,2,0.0,612.0,612.0
27,Triacastela,201802,2018,2,0.0,492.0,492.0
28,Sevilla,201802,2018,2,22.0,0.0,22.0
29,Pamplona,201802,2018,2,49.0,217.0,266.0
30,Burgos,201802,2018,2,0.0,266.0,266.0
31,A Coruña,201802,2018,2,0.0,0.0,0.0
32,Alemania,201802,2018,2,0.0,0.0,0.0
33,Barcelona,201802,2018,2,0.0,0.0,0.0
34,Bélgica,201802,2018,2,0.0,0.0,0.0
35,Braga,201802,2018,2,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201802,2018,2,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201802,2018,2,0.0,0.0,0.0
38,Estella,201802,2018,2,0.0,266.0,266.0
39,Finisterra,201802,2018,2,0.0,0.0,0.0
40,Fonsagrada - C.P.,201802,2018,2,0.0,31.0,31.0
41,Francia - C.F.,201802,2018,2,0.0,0.0,0.0
42,Gijón,201802,2018,2,0.0,0.0,0.0
43,Gudiña,201802,2018,2,0.0,0.0,0.0
44,Laza,201802,2018,2,0.0,0.0,0.0
45,Logroño,201802,2018,2,0.0,266.0,266.0
46,Lourdes,201802,2018,2,0.0,0.0,0.0
47,Madrid - C.F.,201802,2018,2,0.0,0.0,0.0
48,Madrid - V.P.,201802,2018,2,0.0,0.0,0.0
49,Mérida,201802,2018,2,0.0,22.0,22.0
50,Mondoñedo,201802,2018,2,0.0,0.0,0.0
51,Monforte de Lemos,201802,2018,2,0.0,0.0,0.0
52,Montserrat,201802,2018,2,0.0,0.0,0.0
53,Muxia,201802,2018,2,0.0,0.0,0.0
54,Nájera,201802,2018,2,0.0,266.0,266.0
55,O Barco de Valdeorras,201802,2018,2,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201802,2018,2,0.0,0.0,0.0
57,Ponte de Lima,201802,2018,2,31.0,239.0,270.0
58,Republica Checa,201802,2018,2,0.0,0.0,0.0
59,Resto,201802,2018,2,324.0,0.0,324.0
60,Resto Asturias - C.N,201802,2018,2,0.0,0.0,0.0
61,Resto C. León C.F.,201802,2018,2,0.0,0.0,0.0
62,Resto de Galicia,201802,2018,2,0.0,0.0,0.0
63,Resto de Portugal,201802,2018,2,0.0,0.0,0.0
64,Resto Galicia,201802,2018,2,0.0,0.0,0.0
65,Resto Portugal,201802,2018,2,42.0,0.0,42.0
66,Sahagún,201802,2018,2,0.0,266.0,266.0
67,Samos,201802,2018,2,0.0,0.0,0.0
68,San Sebastián,201802,2018,2,0.0,0.0,0.0
69,Santander,201802,2018,2,0.0,0.0,0.0
70,Somport,201802,2018,2,0.0,0.0,0.0
71,Vega de Valcarce,201802,2018,2,0.0,417.0,417.0
72,Verín,201802,2018,2,0.0,0.0,0.0
73,Vezelay,201802,2018,2,0.0,0.0,0.0
74,Viana do Castelo,201802,2018,2,28.0,25.0,53.0
75,Villafranca del Bierzo,201802,2018,2,0.0,417.0,417.0
