,ID,Anho,Mes,Descripcion,Total
412,202105,2021,5,Hombre,2155
413,202105,2021,5,Mujer,2140
414,202106,2021,6,Hombre,7809
415,202106,2021,6,Mujer,7015
416,202107,2021,7,Hombre,16499
417,202107,2021,7,Mujer,17464
418,202108,2021,8,Hombre,21313
419,202108,2021,8,Mujer,22262
420,202109,2021,9,Desconocido,1
421,202109,2021,9,Hombre,18727
422,202109,2021,9,Mujer,18735
423,202110,2021,10,Hombre,16241
424,202110,2021,10,Mujer,14929
425,202111,2021,11,Hombre,4857
426,202111,2021,11,Mujer,4237
427,202112,2021,12,Hombre,678
428,202112,2021,12,Mujer,515
429,202201,2022,1,Hombre,917
430,202201,2022,1,Mujer,700
431,202202,2022,2,Hombre,1166
432,202202,2022,2,Mujer,868
433,202203,2022,3,Hombre,3896
434,202203,2022,3,Mujer,3493
435,202204,2022,4,Hombre,15639
436,202204,2022,4,Mujer,18644
437,202205,2022,5,Hombre,22796
438,202205,2022,5,Mujer,25458
439,202206,2022,6,Hombre,28175
440,202206,2022,6,Mujer,29837
441,202207,2022,7,Hombre,31151
442,202207,2022,7,Mujer,36223
443,202208,2022,8,Hombre,40301
444,202208,2022,8,Mujer,45541
445,202209,2022,9,Hombre,30514
446,202209,2022,9,Mujer,35681
447,202209,2022,9,Sin establecer,1
448,202210,2022,10,Hombre,24511
449,202210,2022,10,Mujer,26845
450,202211,2022,11,Hombre,6071
451,202211,2022,11,Mujer,5212
452,202212,2022,12,Hombre,2641
453,202212,2022,12,Mujer,2041
454,202212,2022,12,Sin establecer,1
455,202301,2023,1,Hombre,1228
456,202301,2023,1,Mujer,800
