IDX,ID,Anho,Mes,Descripcion,Total
2834,202204,2022,4,Ferrol,1682
2835,202204,2022,4,Irún,255
2836,202204,2022,4,León,453
2837,202204,2022,4,Lugo - C.P.,484
2838,202204,2022,4,Madrid - C.F.,446
2839,202204,2022,4,Oporto,2774
2840,202204,2022,4,Oporto Costa,600
2841,202204,2022,4,Ourense,563
2842,202204,2022,4,Oviedo - C.P.,535
2843,202204,2022,4,Ponferrada,409
2844,202204,2022,4,Ponte de Lima,265
2845,202204,2022,4,Porriño,485
2846,202204,2022,4,Resto,6085
2847,202204,2022,4,Resto de Galicia,239
2848,202204,2022,4,Roncesvalles,425
2849,202204,2022,4,S. Jean P. Port,1094
2850,202204,2022,4,Sarria,12278
2851,202204,2022,4,Tui,2665
2852,202204,2022,4,Valença do Minho,1380
2853,202204,2022,4,Vigo,441
2854,202205,2022,5,Astorga,495
2855,202205,2022,5,Baiona,516
2856,202205,2022,5,Cebreiro,795
2857,202205,2022,5,Ferrol,2288
2858,202205,2022,5,Irún,640
2859,202205,2022,5,Le Puy,475
2860,202205,2022,5,León,1158
2861,202205,2022,5,Lugo - C.P.,791
2862,202205,2022,5,Oporto,5047
2863,202205,2022,5,Oporto Costa,1209
2864,202205,2022,5,Oviedo - C.P.,1301
2865,202205,2022,5,Pamplona,467
2866,202205,2022,5,Ponferrada,711
2867,202205,2022,5,Resto,9254
2868,202205,2022,5,Roncesvalles,735
2869,202205,2022,5,S. Jean P. Port,4304
2870,202205,2022,5,Sarria,12982
2871,202205,2022,5,Sevilla,468
2872,202205,2022,5,Tui,2896
2873,202205,2022,5,Valença do Minho,1166
2874,202205,2022,5,Vigo,556
2875,202206,2022,6,Astorga,442
2876,202206,2022,6,Baiona,550
2877,202206,2022,6,Cebreiro,1069
2878,202206,2022,6,Ferrol,2291
2879,202206,2022,6,Irún,988
2880,202206,2022,6,Le Puy,604
2881,202206,2022,6,León,1241
2882,202206,2022,6,Lisboa,426
2883,202206,2022,6,Lugo - C.P.,605
2884,202206,2022,6,Oporto,4577
2885,202206,2022,6,Oporto Costa,1314
2886,202206,2022,6,Ourense,419
2887,202206,2022,6,Oviedo - C.P.,1617
2888,202206,2022,6,Ponferrada,762
2889,202206,2022,6,Resto,12139
2890,202206,2022,6,Roncesvalles,855
2891,202206,2022,6,S. Jean P. Port,5098
2892,202206,2022,6,Sarria,16948
2893,202206,2022,6,Tui,3571
2894,202206,2022,6,Valença do Minho,1656
2895,202206,2022,6,Vigo,840
2896,202207,2022,7,Astorga,856
2897,202207,2022,7,Baiona,763
2898,202207,2022,7,Cebreiro,1312
2899,202207,2022,7,Ferrol,3585
2900,202207,2022,7,Irún,945
2901,202207,2022,7,León,1105
2902,202207,2022,7,Lugo - C.P.,1091
2903,202207,2022,7,Oporto,3103
2904,202207,2022,7,Oporto Costa,1109
2905,202207,2022,7,Ourense,969
2906,202207,2022,7,Oviedo - C.P.,1654
2907,202207,2022,7,Ponferrada,1061
2908,202207,2022,7,Porriño,798
2909,202207,2022,7,Resto,14625
2910,202207,2022,7,Roncesvalles,673
2911,202207,2022,7,S. Jean P. Port,3391
2912,202207,2022,7,Sarria,20541
2913,202207,2022,7,Triacastela,757
2914,202207,2022,7,Tui,6317
2915,202207,2022,7,Valença do Minho,1455
2916,202207,2022,7,Vigo,1264
2917,202208,2022,8,Astorga,609
2918,202208,2022,8,Baiona,996
2919,202208,2022,8,Cebreiro,1548
2920,202208,2022,8,Ferrol,6389
2921,202208,2022,8,Irún,856
2922,202208,2022,8,León,1363
2923,202208,2022,8,Lugo - C.P.,2245
2924,202208,2022,8,Oporto,3849
2925,202208,2022,8,Oporto Costa,1298
2926,202208,2022,8,Ourense,1697
2927,202208,2022,8,Oviedo - C.P.,2280
2928,202208,2022,8,Ponferrada,1081
2929,202208,2022,8,Porriño,1386
2930,202208,2022,8,Resto,16171
2931,202208,2022,8,Roncesvalles,816
2932,202208,2022,8,S. Jean P. Port,2783
2933,202208,2022,8,Sarria,27123
2934,202208,2022,8,Tui,8438
2935,202208,2022,8,Valença do Minho,1823
2936,202208,2022,8,Vigo,2212
2937,202208,2022,8,Vilalba,879
2938,202209,2022,9,Astorga,538
2939,202209,2022,9,Baiona,890
2940,202209,2022,9,Burgos,466
2941,202209,2022,9,Cebreiro,1172
2942,202209,2022,9,Ferrol,3392
2943,202209,2022,9,Irún,675
2944,202209,2022,9,Le Puy,540
2945,202209,2022,9,León,1478
2946,202209,2022,9,Lugo - C.P.,840
2947,202209,2022,9,Oporto,5736
2948,202209,2022,9,Oporto Costa,1640
2949,202209,2022,9,Ourense,587
2950,202209,2022,9,Oviedo - C.P.,1841
2951,202209,2022,9,Ponferrada,993
2952,202209,2022,9,Resto,12306
2953,202209,2022,9,Roncesvalles,707
2954,202209,2022,9,S. Jean P. Port,3364
2955,202209,2022,9,Sarria,20628
2956,202209,2022,9,Tui,5255
2957,202209,2022,9,Valença do Minho,1854
2958,202209,2022,9,Vigo,1294
2959,202210,2022,10,Baiona,576
2960,202210,2022,10,Cebreiro,742
2961,202210,2022,10,Ferrol,1912
2962,202210,2022,10,Irún,833
2963,202210,2022,10,Le Puy,529
2964,202210,2022,10,León,985
2965,202210,2022,10,Lisboa,469
2966,202210,2022,10,Lugo - C.P.,502
2967,202210,2022,10,Oporto,4612
2968,202210,2022,10,Oporto Costa,1412
2969,202210,2022,10,Ourense,377
2970,202210,2022,10,Oviedo - C.P.,1319
2971,202210,2022,10,Pamplona,441
2972,202210,2022,10,Ponferrada,671
2973,202210,2022,10,Resto,9401
2974,202210,2022,10,Roncesvalles,945
2975,202210,2022,10,S. Jean P. Port,5682
2976,202210,2022,10,Sarria,14497
2977,202210,2022,10,Tui,2906
2978,202210,2022,10,Valença do Minho,1725
2979,202210,2022,10,Vigo,820
2980,202211,2022,11,Cebreiro,316
2981,202211,2022,11,Ferrol,487
2982,202211,2022,11,Irún,203
2983,202211,2022,11,Le Puy,174
2984,202211,2022,11,León,216
2985,202211,2022,11,Madrid - C.F.,169
2986,202211,2022,11,Oporto,759
2987,202211,2022,11,Oporto Costa,247
2988,202211,2022,11,Ourense,376
2989,202211,2022,11,Oviedo - C.P.,281
2990,202211,2022,11,Pamplona,143
2991,202211,2022,11,Ponferrada,178
2992,202211,2022,11,Ponferrada. C.Inv.,189
2993,202211,2022,11,Ponte de sa,150
2994,202211,2022,11,Resto,2350
2995,202211,2022,11,Roncesvalles,172
2996,202211,2022,11,S. Jean P. Port,1606
2997,202211,2022,11,Sarria,2333
2998,202211,2022,11,Tui,503
2999,202211,2022,11,Valença do Minho,291
3000,202211,2022,11,Vigo,140
3001,202212,2022,12,A Guarda,67
3002,202212,2022,12,Cebreiro,217
3003,202212,2022,12,Corrubedo,65
3004,202212,2022,12,Ferrol,328
3005,202212,2022,12,Le Puy,52
3006,202212,2022,12,León,67
3007,202212,2022,12,Lisboa,69
3008,202212,2022,12,Lugo - C.P.,51
3009,202212,2022,12,Oporto,238
3010,202212,2022,12,Oporto Costa,73
3011,202212,2022,12,Ourense,70
3012,202212,2022,12,Oviedo - C.P.,82
3013,202212,2022,12,Ponferrada,61
3014,202212,2022,12,Resto,980
3015,202212,2022,12,Ribadeo,147
3016,202212,2022,12,Roncesvalles,94
3017,202212,2022,12,S. Jean P. Port,351
3018,202212,2022,12,Sarria,1029
3019,202212,2022,12,Tui,422
3020,202212,2022,12,Valença do Minho,141
3021,202212,2022,12,Vigo,79
